Date,Execution Time
2022-10-21,0.153260176
2022-10-21,0.15655621
2023-03-12,0.128035902
2023-03-12,0.14540907
2023-03-12,0.115675211
2023-03-12,0.11523025
2023-03-12,0.123766443
2023-03-12,0.109148189
2023-03-12,0.137501062
2023-03-12,0.131893793
2023-03-12,0.120164289
2023-03-12,0.154268543
2023-03-12,0.133182982
2023-03-12,0.10841478
2023-03-12,0.118250206
2023-03-12,0.154675548
2023-03-12,0.107420012
2023-03-12,0.103688942
2023-03-12,0.106582811
2023-03-12,0.136982445
2023-03-12,0.144044994
2023-03-12,0.108479312
2023-03-12,0.115898003
2023-03-12,0.18885645
2023-03-12,0.10859145
2023-03-12,0.119510585
2023-03-12,0.111537863
2023-03-12,0.103898573
2023-03-12,0.125314792
2023-03-12,0.139345092
2023-03-12,0.115458974
2023-04-16,0.126161247
2023-10-07,0.207156081
2023-10-22,0.203523978
2023-10-22,0.173675733
2023-10-22,0.14576258
2023-10-22,0.137846994
2023-10-22,0.120449105
