Date,Execution Time
2023-03-12,0.008153314
2023-03-12,0.010915876
2023-03-12,0.01219269
2023-03-12,0.009945338
2023-03-12,0.009088717
2023-03-12,0.009038997
2023-03-12,0.01502313
2023-03-12,0.009974146
2023-03-12,0.009101315
2023-03-12,0.00899016
2023-03-12,0.012607909
2023-03-12,0.00949859
2023-03-12,0.010142927
2023-03-12,0.01876311
2023-03-12,0.009936037
2023-03-12,0.007816267
2023-03-12,0.011916916
2023-03-12,0.009071451
2023-03-12,0.02304315
2023-03-12,0.008832905
2023-03-12,0.0152677
2023-03-12,0.016194347
2023-03-12,0.008457514
2023-03-12,0.008665547
2023-03-12,0.011266688
2023-03-12,0.012850033
2023-03-12,0.014330559
2023-03-12,0.019156434
2023-03-12,0.009477289
2023-04-16,0.009099113
