Date,Execution Time
2022-09-04,0.005746749
2022-09-04,0.005924899
2022-12-17,0.006058933
2023-01-29,0.013069866
2023-01-29,0.007834101
2023-01-29,0.005739645
2023-03-12,0.006561174
2023-03-12,0.015051156
2023-03-12,0.014386732
2023-03-12,0.015731299
2023-04-16,0.019903372
2023-04-16,0.020033483
2023-10-22,0.039872814
2023-10-22,0.011519852
2023-10-22,0.011228543
2023-10-29,0.003597156
2024-02-04,0.005167072
2024-02-04,0.006755959
2024-02-04,0.00318345
2024-02-23,0.004807258
2024-02-23,0.002593989
