Date,Execution Time
2023-03-12,0.004930818
2023-03-12,0.006838931
2023-03-12,0.014355329
2023-03-12,0.005816855
2023-03-12,0.005015923
2023-03-12,0.00570739
2023-03-12,0.005093306
2023-03-12,0.005006189
2023-03-12,0.004866378
2023-03-12,0.004941605
2023-03-12,0.016100211
2023-03-12,0.005733443
2023-03-12,0.00754608
2023-03-12,0.004908422
2023-03-12,0.007246818
2023-03-12,0.00802217
2023-03-12,0.013311167
2023-03-12,0.009600444
2023-03-12,0.006872689
2023-03-12,0.005096316
2023-03-12,0.004953966
2023-03-12,0.005248758
2023-03-12,0.014923295
2023-03-12,0.007131658
2023-03-12,0.004884371
