Date,Execution Time
2022-03-27,0.004163256
2022-04-04,0.003477425
2022-04-18,0.004356131
2022-05-29,0.003788615
2022-05-29,0.004387825
2022-05-29,0.004591227
2022-05-29,0.00585053
2022-05-29,0.004827985
2022-05-29,0.003425785
2022-05-29,0.003443999
2022-05-29,0.003469348
2022-05-29,0.005650541
2022-05-29,0.004067316
2022-05-29,0.005102335
2022-09-01,0.004447614
2022-09-01,0.004263251
2022-09-01,0.003929171
2022-09-01,0.003991348
2022-09-01,0.004762912
2022-09-01,0.00443645
2022-09-01,0.00430499
2022-09-01,0.00595663
2022-09-01,0.003736133
2022-09-03,0.006553134
2022-10-21,0.006245147
2023-03-12,0.004133732
2023-03-12,0.005541102
2023-03-12,0.007847678
2023-03-12,0.004143084
2023-03-12,0.004444018
2023-03-12,0.004566973
2023-03-12,0.007027805
2023-03-12,0.004494544
2023-03-12,0.004211898
2023-03-12,0.003783639
2023-03-12,0.004855473
2023-03-12,0.004049318
2023-03-12,0.004657098
2023-03-12,0.005263344
2023-03-12,0.005268856
2023-03-12,0.005445304
2023-03-12,0.004392716
2023-03-12,0.005227475
2023-03-12,0.011650085
2023-03-12,0.005901814
2023-03-12,0.006025516
2023-03-12,0.011817988
2023-03-12,0.004682911
2023-03-12,0.005661127
2023-03-12,0.006112407
2023-03-12,0.00724367
2023-03-12,0.005077578
2023-03-12,0.007607558
