Date,Execution Time
2022-09-01,3.75821E-4
2022-09-01,4.92675E-4
2022-09-03,3.51661E-4
2022-10-16,6.50737E-4
2022-10-16,7.47582E-4
2022-10-16,6.88685E-4
2022-10-16,9.90114E-4
2022-10-16,5.49743E-4
2022-10-21,0.001409841
2023-03-12,4.83734E-4
2023-03-12,4.29757E-4
2023-03-12,3.21761E-4
2023-03-12,4.21982E-4
2023-03-12,3.33835E-4
2023-03-12,5.62193E-4
2023-03-12,4.80358E-4
2023-03-12,3.11553E-4
2023-03-12,3.18074E-4
2023-03-12,3.45512E-4
2023-03-12,6.14783E-4
2023-03-12,5.22882E-4
2023-03-12,3.74365E-4
2023-03-12,3.84734E-4
2023-03-12,5.04538E-4
2023-03-12,3.32853E-4
2023-03-12,0.00127324
2023-03-12,5.32085E-4
2023-03-12,4.53679E-4
2023-03-12,4.41975E-4
2023-03-12,3.53535E-4
