Date,Execution Time
2022-09-04,0.004535292
2022-09-04,0.004685187
2022-12-17,0.004873994
2023-01-29,0.004910265
2023-01-29,0.005882312
2023-01-29,0.004721667
2023-03-12,0.005449513
2023-03-12,0.011908225
2023-03-12,0.012141501
2023-03-12,0.012005927
2023-04-16,0.012456888
2023-04-16,0.012377798
2023-10-22,0.009576711
2023-10-22,0.00970512
2023-10-22,0.009531563
2023-10-29,0.003480619
2024-02-04,0.004985868
2024-02-04,0.00380593
2024-02-04,0.0037493
2024-02-23,0.002794878
2024-02-23,0.003662855
2024-03-09,0.004828909
2024-07-28,0.002208177
