Date,Execution Time
2023-03-12,5.97537E-4
2023-03-12,4.50565E-4
2023-03-12,4.09123E-4
2023-03-12,4.73378E-4
2023-03-12,5.46231E-4
2023-03-12,6.03081E-4
2023-03-12,4.96355E-4
2023-03-12,4.0794E-4
2023-03-12,4.11022E-4
2023-03-12,3.18343E-4
2023-03-12,5.90764E-4
2023-03-12,4.47049E-4
2023-03-12,0.001085979
2023-03-12,3.39007E-4
2023-03-12,5.35619E-4
2023-03-12,3.43605E-4
2023-03-12,8.67745E-4
2023-03-12,0.002490919
2023-03-12,4.84233E-4
2023-03-12,3.48456E-4
2023-03-12,3.56537E-4
2023-03-12,4.15153E-4
2023-03-12,8.02379E-4
2023-03-12,0.001003926
2023-03-12,3.36757E-4
2023-03-12,4.41032E-4
2023-03-12,5.16385E-4
2023-03-12,5.54196E-4
2023-03-12,0.001457325
2023-04-16,0.001340509
2023-10-07,5.49796E-4
2023-10-22,0.001589806
2023-10-22,0.002714983
2023-10-22,4.37027E-4
2023-10-22,0.001415241
2023-10-22,3.37017E-4
2023-10-22,0.001548394
2024-01-14,5.30268E-4
2024-01-14,4.61522E-4
2024-03-09,3.20872E-4
2024-08-03,9.92901E-4
2024-09-14,4.79986E-4
