Date,Execution Time
2022-09-04,0.012478012
2022-09-04,0.012627904
2022-12-17,0.014222653
2023-01-29,0.013148737
2023-01-29,0.013959598
2023-01-29,0.013068356
2023-03-12,0.012913015
2023-03-12,0.020277948
2023-03-12,0.020452334
2023-03-12,0.046636437
2023-04-16,0.020281703
2023-04-16,0.020379017
2023-10-22,0.018418597
2023-10-22,0.018435225
2023-10-22,0.018460497
2023-10-29,0.011025007
2024-02-04,0.019066823
2024-02-04,0.023298597
2024-02-04,0.015033718
2024-02-23,0.009739904
2024-02-23,0.011067656
2024-03-09,0.011439051
2024-07-28,0.00689603
2024-07-28,0.007930833
2024-08-02,0.007467985
